,order_id,order_date,order_customer_id,order_status
4182,4183,2013-08-18 00:00:00.0,6445,CLOSED
4183,4184,2013-08-18 00:00:00.0,5123,PENDING
4184,4185,2013-08-18 00:00:00.0,7060,CLOSED
4185,4186,2013-08-18 00:00:00.0,4976,PROCESSING
4186,4187,2013-08-18 00:00:00.0,9283,COMPLETE
4187,4188,2013-08-18 00:00:00.0,11901,PENDING_PAYMENT
4188,4189,2013-08-18 00:00:00.0,1033,PENDING_PAYMENT
4189,4190,2013-08-18 00:00:00.0,12048,CLOSED
4190,4191,2013-08-18 00:00:00.0,11877,COMPLETE
4191,4192,2013-08-18 00:00:00.0,6592,PENDING_PAYMENT
4192,4193,2013-08-18 00:00:00.0,7432,COMPLETE
4193,4194,2013-08-18 00:00:00.0,9316,PENDING
4194,4195,2013-08-18 00:00:00.0,9671,PENDING
4195,4196,2013-08-18 00:00:00.0,10592,CLOSED
4196,4197,2013-08-18 00:00:00.0,8721,ON_HOLD
4197,4198,2013-08-18 00:00:00.0,12390,PENDING
4198,4199,2013-08-18 00:00:00.0,2180,PENDING_PAYMENT
4199,4200,2013-08-18 00:00:00.0,9686,COMPLETE
4200,4201,2013-08-18 00:00:00.0,3501,CLOSED
4201,4202,2013-08-18 00:00:00.0,12318,PENDING
4202,4203,2013-08-18 00:00:00.0,7474,COMPLETE
4203,4204,2013-08-18 00:00:00.0,9630,PENDING_PAYMENT
4204,4205,2013-08-18 00:00:00.0,4965,CANCELED
4205,4206,2013-08-18 00:00:00.0,8306,PROCESSING
4206,4207,2013-08-18 00:00:00.0,11076,COMPLETE
4207,4208,2013-08-18 00:00:00.0,820,PENDING
4208,4209,2013-08-18 00:00:00.0,4101,PENDING_PAYMENT
4209,4210,2013-08-18 00:00:00.0,1407,PROCESSING
4210,4211,2013-08-18 00:00:00.0,3975,COMPLETE
4211,4212,2013-08-18 00:00:00.0,2808,PENDING_PAYMENT
4212,4213,2013-08-18 00:00:00.0,2597,PENDING_PAYMENT
4213,4214,2013-08-18 00:00:00.0,10695,CLOSED
4214,4215,2013-08-18 00:00:00.0,8687,PENDING
4215,4216,2013-08-18 00:00:00.0,1475,COMPLETE
4216,4217,2013-08-18 00:00:00.0,1905,PENDING
4217,4218,2013-08-18 00:00:00.0,4089,PENDING
4218,4219,2013-08-18 00:00:00.0,3488,PROCESSING
4219,4220,2013-08-18 00:00:00.0,12107,COMPLETE
4220,4221,2013-08-18 00:00:00.0,628,COMPLETE
4221,4222,2013-08-18 00:00:00.0,4038,PAYMENT_REVIEW
4222,4223,2013-08-18 00:00:00.0,3284,CANCELED
4223,4224,2013-08-18 00:00:00.0,141,ON_HOLD
4224,4225,2013-08-18 00:00:00.0,6459,PENDING_PAYMENT
4225,4226,2013-08-18 00:00:00.0,4457,PENDING_PAYMENT
4226,4227,2013-08-18 00:00:00.0,12106,PROCESSING
4227,4228,2013-08-18 00:00:00.0,184,COMPLETE
4228,4229,2013-08-18 00:00:00.0,1997,COMPLETE
4229,4230,2013-08-18 00:00:00.0,11338,PENDING_PAYMENT
4230,4231,2013-08-18 00:00:00.0,3830,COMPLETE
4231,4232,2013-08-18 00:00:00.0,3202,ON_HOLD
4232,4233,2013-08-18 00:00:00.0,2701,COMPLETE
4233,4234,2013-08-18 00:00:00.0,9274,COMPLETE
4234,4235,2013-08-18 00:00:00.0,4656,COMPLETE
4235,4236,2013-08-18 00:00:00.0,3604,PENDING
4236,4237,2013-08-18 00:00:00.0,11351,PENDING_PAYMENT
4237,4238,2013-08-18 00:00:00.0,6585,ON_HOLD
4238,4239,2013-08-18 00:00:00.0,5982,CLOSED
4239,4240,2013-08-18 00:00:00.0,11822,COMPLETE
4240,4241,2013-08-18 00:00:00.0,8920,PENDING_PAYMENT
4241,4242,2013-08-18 00:00:00.0,3724,COMPLETE
4242,4243,2013-08-18 00:00:00.0,2248,ON_HOLD
4243,4244,2013-08-18 00:00:00.0,791,COMPLETE
4244,4245,2013-08-18 00:00:00.0,4460,COMPLETE
4245,4246,2013-08-18 00:00:00.0,2296,PENDING
4246,4247,2013-08-18 00:00:00.0,7384,PROCESSING
4247,4248,2013-08-18 00:00:00.0,3854,COMPLETE
4248,4249,2013-08-19 00:00:00.0,4905,PENDING_PAYMENT
4249,4250,2013-08-19 00:00:00.0,749,SUSPECTED_FRAUD
4250,4251,2013-08-19 00:00:00.0,3354,COMPLETE
4251,4252,2013-08-19 00:00:00.0,5609,PENDING
4252,4253,2013-08-19 00:00:00.0,11644,SUSPECTED_FRAUD
4253,4254,2013-08-19 00:00:00.0,9467,PENDING_PAYMENT
4254,4255,2013-08-19 00:00:00.0,6370,SUSPECTED_FRAUD
4255,4256,2013-08-19 00:00:00.0,4480,COMPLETE
4256,4257,2013-08-19 00:00:00.0,10019,CLOSED
4257,4258,2013-08-19 00:00:00.0,11307,COMPLETE
4258,4259,2013-08-19 00:00:00.0,764,PENDING_PAYMENT
4259,4260,2013-08-19 00:00:00.0,7629,COMPLETE
4260,4261,2013-08-19 00:00:00.0,4448,PENDING
4261,4262,2013-08-19 00:00:00.0,3169,ON_HOLD
4262,4263,2013-08-19 00:00:00.0,8615,PROCESSING
4263,4264,2013-08-19 00:00:00.0,1532,PROCESSING
4264,4265,2013-08-19 00:00:00.0,8241,PENDING_PAYMENT
4265,4266,2013-08-19 00:00:00.0,2382,COMPLETE
4266,4267,2013-08-19 00:00:00.0,4982,PENDING_PAYMENT
4267,4268,2013-08-19 00:00:00.0,6796,CLOSED
4268,4269,2013-08-19 00:00:00.0,6523,PROCESSING
4269,4270,2013-08-19 00:00:00.0,11352,COMPLETE
4270,4271,2013-08-19 00:00:00.0,7438,ON_HOLD
4271,4272,2013-08-19 00:00:00.0,1980,ON_HOLD
4272,4273,2013-08-19 00:00:00.0,7365,COMPLETE
4273,4274,2013-08-19 00:00:00.0,2653,PENDING
4274,4275,2013-08-19 00:00:00.0,359,PROCESSING
4275,4276,2013-08-19 00:00:00.0,4851,COMPLETE
4276,4277,2013-08-19 00:00:00.0,2755,COMPLETE
4277,4278,2013-08-19 00:00:00.0,7732,CLOSED
4278,4279,2013-08-19 00:00:00.0,11401,PENDING
4279,4280,2013-08-19 00:00:00.0,9235,COMPLETE
4280,4281,2013-08-19 00:00:00.0,9225,CLOSED
4281,4282,2013-08-19 00:00:00.0,6441,COMPLETE
4282,4283,2013-08-19 00:00:00.0,9568,PROCESSING
4283,4284,2013-08-19 00:00:00.0,6273,CLOSED
4284,4285,2013-08-19 00:00:00.0,8120,COMPLETE
4285,4286,2013-08-19 00:00:00.0,1092,CANCELED
4286,4287,2013-08-19 00:00:00.0,5246,PENDING_PAYMENT
4287,4288,2013-08-19 00:00:00.0,6432,PENDING_PAYMENT
4288,4289,2013-08-19 00:00:00.0,9802,COMPLETE
4289,4290,2013-08-19 00:00:00.0,12362,CLOSED
4290,4291,2013-08-19 00:00:00.0,3261,ON_HOLD
4291,4292,2013-08-19 00:00:00.0,797,SUSPECTED_FRAUD
4292,4293,2013-08-19 00:00:00.0,7847,PROCESSING
4293,4294,2013-08-19 00:00:00.0,5549,PAYMENT_REVIEW
4294,4295,2013-08-19 00:00:00.0,11733,CLOSED
4295,4296,2013-08-19 00:00:00.0,8270,COMPLETE
4296,4297,2013-08-19 00:00:00.0,7546,PROCESSING
4297,4298,2013-08-19 00:00:00.0,700,COMPLETE
4298,4299,2013-08-19 00:00:00.0,9605,CLOSED
4299,4300,2013-08-19 00:00:00.0,1056,COMPLETE
4300,4301,2013-08-19 00:00:00.0,11902,PENDING_PAYMENT
4301,4302,2013-08-19 00:00:00.0,276,COMPLETE
4302,4303,2013-08-19 00:00:00.0,4729,PROCESSING
4303,4304,2013-08-19 00:00:00.0,10770,SUSPECTED_FRAUD
4304,4305,2013-08-19 00:00:00.0,5605,COMPLETE
4305,4306,2013-08-19 00:00:00.0,5491,CLOSED
4306,4307,2013-08-19 00:00:00.0,9938,PROCESSING
4307,4308,2013-08-19 00:00:00.0,6920,COMPLETE
4308,4309,2013-08-19 00:00:00.0,7919,CLOSED
4309,4310,2013-08-19 00:00:00.0,6867,COMPLETE
4310,4311,2013-08-19 00:00:00.0,185,PENDING_PAYMENT
4311,4312,2013-08-19 00:00:00.0,1445,COMPLETE
4312,4313,2013-08-19 00:00:00.0,4926,PENDING_PAYMENT
4313,4314,2013-08-20 00:00:00.0,9919,COMPLETE
4314,4315,2013-08-20 00:00:00.0,4185,PENDING_PAYMENT
4315,4316,2013-08-20 00:00:00.0,2621,PENDING
4316,4317,2013-08-20 00:00:00.0,1127,PENDING
4317,4318,2013-08-20 00:00:00.0,3978,COMPLETE
4318,4319,2013-08-20 00:00:00.0,725,COMPLETE
4319,4320,2013-08-20 00:00:00.0,1996,CLOSED
4320,4321,2013-08-20 00:00:00.0,3651,COMPLETE
4321,4322,2013-08-20 00:00:00.0,1573,COMPLETE
4322,4323,2013-08-20 00:00:00.0,5446,CLOSED
4323,4324,2013-08-20 00:00:00.0,768,COMPLETE
4324,4325,2013-08-20 00:00:00.0,11420,PAYMENT_REVIEW
4325,4326,2013-08-20 00:00:00.0,2681,PENDING_PAYMENT
4326,4327,2013-08-20 00:00:00.0,11205,COMPLETE
4327,4328,2013-08-20 00:00:00.0,8448,PROCESSING
4328,4329,2013-08-20 00:00:00.0,9946,COMPLETE
4329,4330,2013-08-20 00:00:00.0,8410,PENDING
4330,4331,2013-08-20 00:00:00.0,11134,ON_HOLD
4331,4332,2013-08-20 00:00:00.0,2175,PROCESSING
4332,4333,2013-08-20 00:00:00.0,9209,PENDING_PAYMENT
4333,4334,2013-08-20 00:00:00.0,11089,PENDING
4334,4335,2013-08-20 00:00:00.0,1043,PENDING_PAYMENT
4335,4336,2013-08-20 00:00:00.0,1230,PENDING
4336,4337,2013-08-20 00:00:00.0,7618,COMPLETE
4337,4338,2013-08-20 00:00:00.0,3867,PROCESSING
4338,4339,2013-08-20 00:00:00.0,9722,PENDING_PAYMENT
4339,4340,2013-08-20 00:00:00.0,4234,PENDING_PAYMENT
4340,4341,2013-08-20 00:00:00.0,8999,PENDING_PAYMENT
4341,4342,2013-08-20 00:00:00.0,10164,COMPLETE
4342,4343,2013-08-20 00:00:00.0,10715,COMPLETE
4343,4344,2013-08-20 00:00:00.0,8781,PAYMENT_REVIEW
4344,4345,2013-08-20 00:00:00.0,5642,PENDING_PAYMENT
4345,4346,2013-08-20 00:00:00.0,9327,COMPLETE
4346,4347,2013-08-20 00:00:00.0,4247,PENDING_PAYMENT
4347,4348,2013-08-20 00:00:00.0,10377,COMPLETE
4348,4349,2013-08-20 00:00:00.0,6629,PROCESSING
4349,4350,2013-08-20 00:00:00.0,4540,PENDING_PAYMENT
4350,4351,2013-08-20 00:00:00.0,7378,ON_HOLD
4351,4352,2013-08-20 00:00:00.0,6593,CANCELED
4352,4353,2013-08-20 00:00:00.0,11769,COMPLETE
4353,4354,2013-08-20 00:00:00.0,7268,CANCELED
4354,4355,2013-08-20 00:00:00.0,718,COMPLETE
4355,4356,2013-08-20 00:00:00.0,11706,PROCESSING
4356,4357,2013-08-20 00:00:00.0,3298,PENDING_PAYMENT
4357,4358,2013-08-20 00:00:00.0,9523,PENDING_PAYMENT
4358,4359,2013-08-20 00:00:00.0,7084,COMPLETE
4359,4360,2013-08-20 00:00:00.0,3441,COMPLETE
4360,4361,2013-08-20 00:00:00.0,10857,CLOSED
4361,4362,2013-08-20 00:00:00.0,3229,COMPLETE
4362,4363,2013-08-20 00:00:00.0,4549,PENDING_PAYMENT
4363,4364,2013-08-20 00:00:00.0,8170,COMPLETE
4364,4365,2013-08-20 00:00:00.0,10407,COMPLETE
4365,4366,2013-08-20 00:00:00.0,8317,ON_HOLD
4366,4367,2013-08-20 00:00:00.0,11332,COMPLETE
4367,4368,2013-08-20 00:00:00.0,2379,PENDING_PAYMENT
4368,4369,2013-08-20 00:00:00.0,11360,PENDING_PAYMENT
4369,4370,2013-08-20 00:00:00.0,10620,PENDING_PAYMENT
4370,4371,2013-08-20 00:00:00.0,8303,COMPLETE
4371,4372,2013-08-20 00:00:00.0,5805,PENDING
4372,4373,2013-08-20 00:00:00.0,10649,PENDING_PAYMENT
4373,4374,2013-08-20 00:00:00.0,4241,PENDING
4374,4375,2013-08-20 00:00:00.0,10334,PENDING
4375,4376,2013-08-20 00:00:00.0,10077,COMPLETE
4376,4377,2013-08-20 00:00:00.0,3362,PAYMENT_REVIEW
4377,4378,2013-08-20 00:00:00.0,202,PROCESSING
4378,4379,2013-08-20 00:00:00.0,9120,PROCESSING
4379,4380,2013-08-20 00:00:00.0,8072,PAYMENT_REVIEW
4380,4381,2013-08-20 00:00:00.0,5541,ON_HOLD
4381,4382,2013-08-20 00:00:00.0,208,COMPLETE
4382,4383,2013-08-20 00:00:00.0,5271,PENDING_PAYMENT
4383,4384,2013-08-20 00:00:00.0,5697,COMPLETE
4384,4385,2013-08-20 00:00:00.0,3472,COMPLETE
4385,4386,2013-08-20 00:00:00.0,8031,CLOSED
4386,4387,2013-08-20 00:00:00.0,4962,COMPLETE
4387,4388,2013-08-20 00:00:00.0,6986,PENDING_PAYMENT
4388,4389,2013-08-20 00:00:00.0,9871,CLOSED
4389,4390,2013-08-20 00:00:00.0,8163,CLOSED
4390,4391,2013-08-20 00:00:00.0,11605,PENDING
4391,4392,2013-08-20 00:00:00.0,8001,COMPLETE
4392,4393,2013-08-20 00:00:00.0,6691,PENDING
4393,4394,2013-08-20 00:00:00.0,11646,COMPLETE
4394,4395,2013-08-20 00:00:00.0,5822,PENDING_PAYMENT
4395,4396,2013-08-20 00:00:00.0,6814,PENDING
4396,4397,2013-08-20 00:00:00.0,5925,COMPLETE
4397,4398,2013-08-20 00:00:00.0,71,PENDING
4398,4399,2013-08-20 00:00:00.0,9428,PENDING
4399,4400,2013-08-20 00:00:00.0,5022,COMPLETE
4400,4401,2013-08-20 00:00:00.0,4890,PROCESSING
4401,4402,2013-08-20 00:00:00.0,9719,COMPLETE
4402,4403,2013-08-20 00:00:00.0,9896,CLOSED
4403,4404,2013-08-20 00:00:00.0,8488,PROCESSING
4404,4405,2013-08-20 00:00:00.0,8220,CLOSED
4405,4406,2013-08-20 00:00:00.0,9494,COMPLETE
4406,4407,2013-08-20 00:00:00.0,9038,COMPLETE
4407,4408,2013-08-20 00:00:00.0,5936,COMPLETE
4408,4409,2013-08-20 00:00:00.0,2559,CLOSED
4409,4410,2013-08-20 00:00:00.0,9703,CLOSED
4410,4411,2013-08-20 00:00:00.0,4001,COMPLETE
4411,4412,2013-08-20 00:00:00.0,8894,ON_HOLD
4412,4413,2013-08-20 00:00:00.0,8997,CLOSED
4413,4414,2013-08-20 00:00:00.0,8133,PENDING_PAYMENT
4414,4415,2013-08-20 00:00:00.0,8399,ON_HOLD
4415,4416,2013-08-20 00:00:00.0,9125,PROCESSING
4416,4417,2013-08-20 00:00:00.0,12013,PENDING
4417,4418,2013-08-20 00:00:00.0,4270,PENDING_PAYMENT
4418,4419,2013-08-20 00:00:00.0,2434,CLOSED
4419,4420,2013-08-20 00:00:00.0,8919,PENDING_PAYMENT
4420,4421,2013-08-20 00:00:00.0,12394,COMPLETE
4421,4422,2013-08-20 00:00:00.0,6504,COMPLETE
4422,4423,2013-08-20 00:00:00.0,36,PROCESSING
4423,4424,2013-08-20 00:00:00.0,640,COMPLETE
4424,4425,2013-08-20 00:00:00.0,3679,PENDING_PAYMENT
4425,4426,2013-08-20 00:00:00.0,4343,COMPLETE
4426,4427,2013-08-20 00:00:00.0,8397,PROCESSING
4427,4428,2013-08-20 00:00:00.0,9017,PENDING_PAYMENT
4428,4429,2013-08-20 00:00:00.0,3520,PENDING_PAYMENT
4429,4430,2013-08-20 00:00:00.0,5327,PENDING_PAYMENT
4430,4431,2013-08-20 00:00:00.0,7670,PENDING_PAYMENT
4431,4432,2013-08-20 00:00:00.0,4675,PENDING_PAYMENT
4432,4433,2013-08-20 00:00:00.0,4259,PROCESSING
4433,4434,2013-08-20 00:00:00.0,9939,PENDING_PAYMENT
4434,4435,2013-08-20 00:00:00.0,9120,PENDING
4435,4436,2013-08-20 00:00:00.0,9643,COMPLETE
4436,4437,2013-08-20 00:00:00.0,6285,PROCESSING
4437,4438,2013-08-20 00:00:00.0,6933,COMPLETE
4438,4439,2013-08-20 00:00:00.0,7575,CLOSED
4439,4440,2013-08-20 00:00:00.0,5434,COMPLETE
4440,4441,2013-08-20 00:00:00.0,10735,CLOSED
4441,4442,2013-08-20 00:00:00.0,6820,PROCESSING
4442,4443,2013-08-20 00:00:00.0,3817,ON_HOLD
4443,4444,2013-08-20 00:00:00.0,11386,COMPLETE
4444,4445,2013-08-20 00:00:00.0,1946,COMPLETE
4445,4446,2013-08-20 00:00:00.0,11668,PENDING
4446,4447,2013-08-20 00:00:00.0,1185,COMPLETE
4447,4448,2013-08-20 00:00:00.0,1285,COMPLETE
4448,4449,2013-08-20 00:00:00.0,10381,PROCESSING
4449,4450,2013-08-20 00:00:00.0,1259,COMPLETE
4450,4451,2013-08-20 00:00:00.0,8128,COMPLETE
4451,4452,2013-08-20 00:00:00.0,9395,PENDING_PAYMENT
4452,4453,2013-08-20 00:00:00.0,7012,COMPLETE
4453,4454,2013-08-20 00:00:00.0,6592,PENDING_PAYMENT
4454,4455,2013-08-20 00:00:00.0,6612,CLOSED
4455,4456,2013-08-20 00:00:00.0,458,COMPLETE
4456,4457,2013-08-20 00:00:00.0,1492,COMPLETE
4457,4458,2013-08-20 00:00:00.0,10510,COMPLETE
4458,4459,2013-08-20 00:00:00.0,3040,PENDING
4459,4460,2013-08-20 00:00:00.0,7548,CLOSED
4460,4461,2013-08-20 00:00:00.0,6201,CANCELED
4461,4462,2013-08-20 00:00:00.0,4163,COMPLETE
4462,4463,2013-08-20 00:00:00.0,6522,COMPLETE
4463,4464,2013-08-20 00:00:00.0,6406,PENDING_PAYMENT
4464,4465,2013-08-20 00:00:00.0,2554,PENDING
4465,4466,2013-08-20 00:00:00.0,4526,PENDING_PAYMENT
4466,4467,2013-08-20 00:00:00.0,4625,COMPLETE
4467,4468,2013-08-20 00:00:00.0,2826,PROCESSING
4468,4469,2013-08-20 00:00:00.0,4705,COMPLETE
4469,4470,2013-08-20 00:00:00.0,10845,PENDING_PAYMENT
4470,4471,2013-08-20 00:00:00.0,5800,ON_HOLD
4471,4472,2013-08-20 00:00:00.0,11241,PENDING
4472,4473,2013-08-21 00:00:00.0,3678,PENDING
4473,4474,2013-08-21 00:00:00.0,1966,PROCESSING
4474,4475,2013-08-21 00:00:00.0,5848,PROCESSING
4475,4476,2013-08-21 00:00:00.0,6619,PENDING_PAYMENT
4476,4477,2013-08-21 00:00:00.0,10761,CANCELED
4477,4478,2013-08-21 00:00:00.0,1606,PENDING_PAYMENT
4478,4479,2013-08-21 00:00:00.0,5907,PENDING
4479,4480,2013-08-21 00:00:00.0,5051,PENDING_PAYMENT
4480,4481,2013-08-21 00:00:00.0,8076,COMPLETE
4481,4482,2013-08-21 00:00:00.0,6094,COMPLETE
4482,4483,2013-08-21 00:00:00.0,6219,COMPLETE
4483,4484,2013-08-21 00:00:00.0,1416,PENDING_PAYMENT
4484,4485,2013-08-21 00:00:00.0,3303,COMPLETE
4485,4486,2013-08-21 00:00:00.0,7562,PAYMENT_REVIEW
4486,4487,2013-08-21 00:00:00.0,1975,PROCESSING
4487,4488,2013-08-21 00:00:00.0,2193,PENDING_PAYMENT
4488,4489,2013-08-21 00:00:00.0,2062,PENDING_PAYMENT
4489,4490,2013-08-21 00:00:00.0,12212,PROCESSING
4490,4491,2013-08-21 00:00:00.0,8013,CLOSED
4491,4492,2013-08-21 00:00:00.0,4031,COMPLETE
4492,4493,2013-08-21 00:00:00.0,5860,PENDING_PAYMENT
4493,4494,2013-08-21 00:00:00.0,5660,COMPLETE
4494,4495,2013-08-21 00:00:00.0,12189,CLOSED
4495,4496,2013-08-21 00:00:00.0,4296,COMPLETE
4496,4497,2013-08-21 00:00:00.0,3849,SUSPECTED_FRAUD
4497,4498,2013-08-21 00:00:00.0,6634,PROCESSING
4498,4499,2013-08-21 00:00:00.0,1089,COMPLETE
4499,4500,2013-08-21 00:00:00.0,8268,CLOSED
4500,4501,2013-08-21 00:00:00.0,4799,ON_HOLD
4501,4502,2013-08-21 00:00:00.0,8987,PENDING
4502,4503,2013-08-21 00:00:00.0,10372,CLOSED
4503,4504,2013-08-21 00:00:00.0,9816,CLOSED
4504,4505,2013-08-21 00:00:00.0,5446,PENDING
4505,4506,2013-08-21 00:00:00.0,494,PENDING
4506,4507,2013-08-21 00:00:00.0,6477,COMPLETE
4507,4508,2013-08-21 00:00:00.0,1902,PENDING
4508,4509,2013-08-21 00:00:00.0,7070,PENDING_PAYMENT
4509,4510,2013-08-21 00:00:00.0,8368,PENDING_PAYMENT
4510,4511,2013-08-21 00:00:00.0,5367,PROCESSING
4511,4512,2013-08-21 00:00:00.0,5787,CLOSED
4512,4513,2013-08-21 00:00:00.0,3727,COMPLETE
4513,4514,2013-08-21 00:00:00.0,6161,PENDING
4514,4515,2013-08-21 00:00:00.0,8481,COMPLETE
4515,4516,2013-08-21 00:00:00.0,9297,CLOSED
4516,4517,2013-08-21 00:00:00.0,2609,PENDING_PAYMENT
4517,4518,2013-08-21 00:00:00.0,6981,CLOSED
4518,4519,2013-08-21 00:00:00.0,9203,COMPLETE
4519,4520,2013-08-21 00:00:00.0,1588,CLOSED
4520,4521,2013-08-21 00:00:00.0,2402,COMPLETE
4521,4522,2013-08-21 00:00:00.0,10550,COMPLETE
4522,4523,2013-08-21 00:00:00.0,952,COMPLETE
4523,4524,2013-08-21 00:00:00.0,7694,COMPLETE
4524,4525,2013-08-21 00:00:00.0,2731,CANCELED
4525,4526,2013-08-21 00:00:00.0,3081,PROCESSING
4526,4527,2013-08-21 00:00:00.0,8586,PENDING
4527,4528,2013-08-21 00:00:00.0,12027,COMPLETE
4528,4529,2013-08-21 00:00:00.0,3061,CANCELED
4529,4530,2013-08-21 00:00:00.0,12347,PROCESSING
4530,4531,2013-08-21 00:00:00.0,4360,PROCESSING
4531,4532,2013-08-21 00:00:00.0,5002,PENDING_PAYMENT
4532,4533,2013-08-21 00:00:00.0,10103,COMPLETE
4533,4534,2013-08-21 00:00:00.0,7606,COMPLETE
4534,4535,2013-08-21 00:00:00.0,10589,COMPLETE
4535,4536,2013-08-21 00:00:00.0,1903,COMPLETE
4536,4537,2013-08-21 00:00:00.0,1794,COMPLETE
4537,4538,2013-08-21 00:00:00.0,5352,CLOSED
4538,4539,2013-08-21 00:00:00.0,4916,PENDING_PAYMENT
4539,4540,2013-08-21 00:00:00.0,10354,COMPLETE
4540,4541,2013-08-21 00:00:00.0,1035,COMPLETE
4541,4542,2013-08-21 00:00:00.0,3558,COMPLETE
4542,4543,2013-08-21 00:00:00.0,12058,COMPLETE
4543,4544,2013-08-21 00:00:00.0,4414,PENDING_PAYMENT
4544,4545,2013-08-21 00:00:00.0,7416,CLOSED
4545,4546,2013-08-21 00:00:00.0,8711,PENDING_PAYMENT
4546,4547,2013-08-22 00:00:00.0,3094,PENDING_PAYMENT
4547,4548,2013-08-22 00:00:00.0,12045,PENDING_PAYMENT
4548,4549,2013-08-22 00:00:00.0,7519,PENDING_PAYMENT
4549,4550,2013-08-22 00:00:00.0,549,PROCESSING
4550,4551,2013-08-22 00:00:00.0,1689,PENDING
4551,4552,2013-08-22 00:00:00.0,4993,ON_HOLD
4552,4553,2013-08-22 00:00:00.0,302,CLOSED
4553,4554,2013-08-22 00:00:00.0,10421,PENDING_PAYMENT
4554,4555,2013-08-22 00:00:00.0,9097,ON_HOLD
4555,4556,2013-08-22 00:00:00.0,904,COMPLETE
4556,4557,2013-08-22 00:00:00.0,2521,PENDING_PAYMENT
4557,4558,2013-08-22 00:00:00.0,10116,SUSPECTED_FRAUD
4558,4559,2013-08-22 00:00:00.0,675,PENDING_PAYMENT
4559,4560,2013-08-22 00:00:00.0,2851,PENDING
4560,4561,2013-08-22 00:00:00.0,7037,COMPLETE
4561,4562,2013-08-22 00:00:00.0,5901,COMPLETE
4562,4563,2013-08-22 00:00:00.0,6355,COMPLETE
4563,4564,2013-08-22 00:00:00.0,2615,COMPLETE
4564,4565,2013-08-22 00:00:00.0,11449,COMPLETE
4565,4566,2013-08-22 00:00:00.0,6337,PENDING_PAYMENT
4566,4567,2013-08-22 00:00:00.0,11931,CANCELED
4567,4568,2013-08-22 00:00:00.0,264,COMPLETE
4568,4569,2013-08-22 00:00:00.0,2216,ON_HOLD
4569,4570,2013-08-22 00:00:00.0,3407,ON_HOLD
4570,4571,2013-08-22 00:00:00.0,10586,COMPLETE
4571,4572,2013-08-22 00:00:00.0,11043,PENDING
4572,4573,2013-08-22 00:00:00.0,9053,COMPLETE
4573,4574,2013-08-22 00:00:00.0,2404,PROCESSING
4574,4575,2013-08-22 00:00:00.0,3462,PENDING_PAYMENT
4575,4576,2013-08-22 00:00:00.0,3369,PENDING_PAYMENT
4576,4577,2013-08-22 00:00:00.0,4940,PENDING
4577,4578,2013-08-22 00:00:00.0,12164,COMPLETE
4578,4579,2013-08-22 00:00:00.0,6331,PROCESSING
4579,4580,2013-08-22 00:00:00.0,5400,ON_HOLD
4580,4581,2013-08-22 00:00:00.0,8407,PENDING
4581,4582,2013-08-22 00:00:00.0,5068,PENDING_PAYMENT
4582,4583,2013-08-22 00:00:00.0,11217,ON_HOLD
4583,4584,2013-08-22 00:00:00.0,5106,COMPLETE
4584,4585,2013-08-22 00:00:00.0,501,CANCELED
4585,4586,2013-08-22 00:00:00.0,418,PENDING_PAYMENT
4586,4587,2013-08-22 00:00:00.0,6178,COMPLETE
4587,4588,2013-08-22 00:00:00.0,11287,PROCESSING
4588,4589,2013-08-22 00:00:00.0,5218,PROCESSING
4589,4590,2013-08-22 00:00:00.0,2357,COMPLETE
4590,4591,2013-08-22 00:00:00.0,2961,CANCELED
4591,4592,2013-08-22 00:00:00.0,9152,PENDING
4592,4593,2013-08-22 00:00:00.0,3428,PROCESSING
4593,4594,2013-08-22 00:00:00.0,2728,CLOSED
4594,4595,2013-08-22 00:00:00.0,959,COMPLETE
4595,4596,2013-08-22 00:00:00.0,7909,CLOSED
4596,4597,2013-08-22 00:00:00.0,2302,COMPLETE
4597,4598,2013-08-22 00:00:00.0,9573,PENDING
4598,4599,2013-08-22 00:00:00.0,7021,CLOSED
4599,4600,2013-08-22 00:00:00.0,12035,COMPLETE
4600,4601,2013-08-22 00:00:00.0,11529,PENDING_PAYMENT
4601,4602,2013-08-22 00:00:00.0,791,PENDING_PAYMENT
4602,4603,2013-08-22 00:00:00.0,7757,PENDING_PAYMENT
4603,4604,2013-08-22 00:00:00.0,11740,PENDING
4604,4605,2013-08-22 00:00:00.0,5072,CLOSED
4605,4606,2013-08-22 00:00:00.0,4246,COMPLETE
4606,4607,2013-08-22 00:00:00.0,8324,COMPLETE
4607,4608,2013-08-22 00:00:00.0,3736,CANCELED
4608,4609,2013-08-22 00:00:00.0,8981,PENDING_PAYMENT
4609,4610,2013-08-22 00:00:00.0,7185,SUSPECTED_FRAUD
4610,4611,2013-08-22 00:00:00.0,7415,COMPLETE
4611,4612,2013-08-22 00:00:00.0,1007,PENDING
4612,4613,2013-08-22 00:00:00.0,8205,ON_HOLD
4613,4614,2013-08-22 00:00:00.0,6446,COMPLETE
4614,4615,2013-08-22 00:00:00.0,1024,COMPLETE
4615,4616,2013-08-22 00:00:00.0,6736,PENDING
4616,4617,2013-08-22 00:00:00.0,6360,PENDING_PAYMENT
4617,4618,2013-08-22 00:00:00.0,4473,ON_HOLD
4618,4619,2013-08-22 00:00:00.0,6374,PENDING_PAYMENT
4619,4620,2013-08-22 00:00:00.0,9526,PENDING
4620,4621,2013-08-22 00:00:00.0,400,PROCESSING
